ID,BUG_TYPE,STOP_COND,BUD,SUBJ,TOOL,LINE,BRNCH,EPACOV,EPA,EPATOT,EXCEPCOV,EXCEP,EXCEPTOT,EXCEPVALCOV,EXCEPVAL,EXCEPVALTOT,ADJACCOV,ADJAC,ADJACTOT,ERR,NERR,TERR,MUT,TIME,LOC,PIMUT,ERRF,MJMUT,MUT_KILLED,ERRPROT_KILLED,GENS,TOT_TIME
11,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002453512,38,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,2357,629.42
12,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.047272727,13,275,0.111864407,33,295,0.002388946,37,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,2379,628.592
13,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002582645,40,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,2590,629.202
14,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002518079,39,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.846153846,N/A,N/A,N/A,N/A,2487,629.943
15,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002647211,41,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,2431,630.117
16,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002388946,37,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,2492,630.041
17,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002518079,39,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,2605,630.069
18,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002453512,38,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,2377,628.48
19,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002582645,40,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,2387,631.88
20,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002518079,39,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,2526,632.605
21,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002518079,39,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,2363,631.883
22,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002711777,42,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,2579,627.993
23,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002711777,42,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,2668,630.358
24,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002518079,39,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,2551,630.943
25,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.047272727,13,275,0.111864407,33,295,0.002518079,39,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,2491,630.549
26,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002453512,38,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.820512821,N/A,N/A,N/A,N/A,2581,632.54
27,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002453512,38,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,2404,631.113
28,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,0.95,19,20,0.050909091,14,275,0.111864407,33,295,0.002518079,39,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,2709,626.834
29,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition,0.950617284,1,1,20,20,0.050909091,14,275,0.115254237,34,295,0.002647211,41,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.846153846,N/A,N/A,N/A,N/A,2421,630.992
0,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016722624,259,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,643,745.181
1,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016722624,259,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.846153846,N/A,N/A,N/A,N/A,646,748.822
2,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017045455,264,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,628,746.389
3,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016335227,253,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.820512821,N/A,N/A,N/A,N/A,650,744.338
4,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.01646436,255,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.794871795,N/A,N/A,N/A,N/A,656,742.215
5,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016980888,263,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.794871795,N/A,N/A,N/A,N/A,648,749.105
6,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017110021,265,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.769230769,N/A,N/A,N/A,N/A,695,748.119
7,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017303719,268,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.820512821,N/A,N/A,N/A,N/A,688,745.16
8,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016399793,254,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.820512821,N/A,N/A,N/A,N/A,625,745.765
9,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017303719,268,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,661,746.66
10,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017045455,264,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.846153846,N/A,N/A,N/A,N/A,699,748.835
11,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016141529,250,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,694,742.469
12,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016335227,253,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.846153846,N/A,N/A,N/A,N/A,673,744.599
13,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016206095,251,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.846153846,N/A,N/A,N/A,N/A,671,735.103
14,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017303719,268,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.948717949,N/A,N/A,N/A,N/A,892,695.466
15,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016722624,259,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.974358974,N/A,N/A,N/A,N/A,884,701.055
16,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017691116,274,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,869,702.937
17,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016335227,253,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.974358974,N/A,N/A,N/A,N/A,922,685.685
18,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017110021,265,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.948717949,N/A,N/A,N/A,N/A,895,689.19
19,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017561983,272,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.974358974,N/A,N/A,N/A,N/A,872,705.256
20,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017174587,266,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.846153846,N/A,N/A,N/A,N/A,931,692.784
21,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017303719,268,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,935,707.222
22,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017497417,271,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.948717949,N/A,N/A,N/A,N/A,947,694.876
23,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016916322,262,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.948717949,N/A,N/A,N/A,N/A,877,696.276
24,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016528926,256,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.974358974,N/A,N/A,N/A,N/A,884,696.316
25,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.01762655,273,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.948717949,N/A,N/A,N/A,N/A,942,692.647
26,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016335227,253,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.948717949,N/A,N/A,N/A,N/A,888,688.496
27,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016141529,250,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,875,696.95
28,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.016851756,261,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.948717949,N/A,N/A,N/A,N/A,930,690.166
29,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epaadjacentedges,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.017755682,275,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,848,708.045
0,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.00316374,49,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,1377,642.335
1,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.003034607,47,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,1434,642.69
2,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.003228306,50,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,1409,640.941
3,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.003034607,47,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,1330,644.114
4,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.00316374,49,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,1266,643.938
5,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.003292872,51,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,1381,643.034
6,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.08,22,275,0.142372881,42,295,0.003034607,47,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,1339,644.832
7,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.003099174,48,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,1399,643.511
8,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.003099174,48,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.846153846,N/A,N/A,N/A,N/A,1337,643.365
9,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.00316374,49,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,1423,639.678
10,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.003228306,50,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,1258,646.208
11,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.00316374,49,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.948717949,N/A,N/A,N/A,N/A,1354,641.408
12,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.003034607,47,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,1218,635.829
13,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.08,22,275,0.142372881,42,295,0.003034607,47,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,1102,638.465
14,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.003099174,48,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,1161,636.956
15,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.003034607,47,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,1176,638.542
16,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.00316374,49,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.948717949,N/A,N/A,N/A,N/A,1016,637.57
17,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.00316374,49,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,1080,639.348
18,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.003292872,51,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.948717949,N/A,N/A,N/A,N/A,1024,638.507
19,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.003292872,51,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,1079,637.906
20,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.003228306,50,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,1232,637.493
21,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.003228306,50,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,1123,639.119
22,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.003292872,51,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,1194,639.943
23,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.003228306,50,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,1198,639.686
24,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.003228306,50,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,1128,640.21
25,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.087272727,24,275,0.149152542,44,295,0.003034607,47,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,1186,637.904
26,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.076363636,21,275,0.138983051,41,295,0.002905475,45,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.923076923,N/A,N/A,N/A,N/A,1116,639.391
27,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.08,22,275,0.142372881,42,295,0.00316374,49,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.871794872,N/A,N/A,N/A,N/A,1225,640.097
28,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.950617284,1,1,20,20,0.083636364,23,275,0.145762712,43,295,0.003099174,48,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.897435897,N/A,N/A,N/A,N/A,1107,638.738
29,all,maxtime,600,com.example.signature.Signature,line_branch_exception_epatransition_epaexception,0.925925926,0.964285714,0.95,19,20,0.083636364,23,275,0.142372881,42,295,0.002905475,45,15488,N/A,N/A,N/A,N/A,N/A,N/A,0.846153846,N/A,N/A,N/A,N/A,1116,638.778
0,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.761732852,0.572463768,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.38121547,N/A,N/A,N/A,N/A,4406,633.168
1,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.761732852,0.572463768,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.408839779,N/A,N/A,N/A,N/A,4558,627.775
2,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.76534296,0.608695652,0.95,19,20,0,0,288,0.061688312,19,308,0.0011875,19,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.447513812,N/A,N/A,N/A,N/A,4408,629.473
3,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.761732852,0.572463768,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.38121547,N/A,N/A,N/A,N/A,4516,625.827
4,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.754512635,0.572463768,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.403314917,N/A,N/A,N/A,N/A,4390,631.014
5,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.761732852,0.572463768,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.38121547,N/A,N/A,N/A,N/A,4450,630.392
6,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.76534296,0.623188406,0.95,19,20,0,0,288,0.061688312,19,308,0.00125,20,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.475138122,N/A,N/A,N/A,N/A,4290,627.338
7,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.76534296,0.608695652,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.447513812,N/A,N/A,N/A,N/A,4520,629.857
8,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.761732852,0.601449275,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.447513812,N/A,N/A,N/A,N/A,4646,628.046
9,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.76534296,0.608695652,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.44198895,N/A,N/A,N/A,N/A,4386,629.496
10,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.768953069,0.586956522,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.408839779,N/A,N/A,N/A,N/A,4513,627.108
11,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.761732852,0.601449275,0.95,19,20,0,0,288,0.061688312,19,308,0.0011875,19,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.447513812,N/A,N/A,N/A,N/A,4550,630.18
12,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.761732852,0.572463768,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.38121547,N/A,N/A,N/A,N/A,4516,625.948
13,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.76534296,0.579710145,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.38121547,N/A,N/A,N/A,N/A,4620,630.626
14,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.768953069,0.586956522,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.408839779,N/A,N/A,N/A,N/A,4546,623.434
15,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.761732852,0.572463768,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.408839779,N/A,N/A,N/A,N/A,4529,627.497
16,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.761732852,0.572463768,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.38121547,N/A,N/A,N/A,N/A,4461,623.249
17,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.761732852,0.601449275,0.95,19,20,0,0,288,0.061688312,19,308,0.0011875,19,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.464088398,N/A,N/A,N/A,N/A,4563,629.104
18,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.76534296,0.608695652,0.95,19,20,0,0,288,0.061688312,19,308,0.0011875,19,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.475138122,N/A,N/A,N/A,N/A,4471,629.541
19,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.768953069,0.615942029,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.453038674,N/A,N/A,N/A,N/A,4455,630.126
20,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.76534296,0.579710145,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.38121547,N/A,N/A,N/A,N/A,4632,628.614
21,all,maxtime,600,com.example.smtp.SMTPProcessor,epatransition,0.76534296,0.608695652,0.95,19,20,0,0,288,0.061688312,19,308,0.001125,18,16000,N/A,N/A,N/A,N/A,N/A,N/A,0.447513812,N/A,N/A,N/A,N/A,4492,633.204
